pmid,year,journal,title,abstract,authors
29736026,2018,Nature medicine,ARID1A deficiency promotes mutability and potentiates therapeutic antitumor immunity unleashed by immune checkpoint blockade.,"ARID1A (the AT-rich interaction domain 1A, also known as BAF250a) is one of the most commonly mutated genes in cancer","Shen, Jianfeng;Ju, Zhenlin;Zhao, Wei;Wang, Lulu;Peng, Yang;Ge, Zhongqi;Nagel, Zachary D;Zou, Jun;Wang, Chen;Kapoor, Prabodh;Ma, Xiangyi;Ma, Ding;Liang, Jiyong;Song, Shumei;Liu, Jinsong;Samson, Leona D;Ajani, Jaffer A;Li, Guo-Min;Liang, Han;Shen, Xuetong;Mills, Gordon B;Peng, Guang"
29713087,2018,Nature medicine,Molecular subtypes of diffuse large B cell lymphoma are associated with distinct pathogenic mechanisms and outcomes.,"Diffuse large B cell lymphoma (DLBCL), the most common lymphoid malignancy in adults, is a clinically and genetically heterogeneous disease that is further classified into transcriptionally defined activated B cell (ABC) and germinal center B cell (GCB) subtypes. We carried out a comprehensive genetic analysis of 304 primary DLBCLs and identified low-frequency alterations, captured recurrent mutations, somatic copy number alterations, and structural variants, and defined coordinate signatures in patients with available outcome data. We integrated these genetic drivers using consensus clustering and identified five robust DLBCL subsets, including a previously unrecognized group of low-risk ABC-DLBCLs of extrafollicular/marginal zone origin; two distinct subsets of GCB-DLBCLs with different outcomes and targetable alterations; and an ABC/GCB-independent group with biallelic inactivation of TP53, CDKN2A loss, and associated genomic instability. The genetic features of the newly characterized subsets, their mutational signatures, and the temporal ordering of identified alterations provide new insights into DLBCL pathogenesis. The coordinate genetic signatures also predict outcome independent of the clinical International Prognostic Index and suggest new combination treatment strategies. More broadly, our results provide a roadmap for an actionable DLBCL classification.","Chapuy, Bjoern;Stewart, Chip;Dunford, Andrew J;Kim, Jaegil;Kamburov, Atanas;Redd, Robert A;Lawrence, Mike S;Roemer, Margaretha G M;Li, Amy J;Ziepert, Marita;Staiger, Annette M;Wala, Jeremiah A;Ducar, Matthew D;Leshchiner, Ignaty;Rheinbay, Ester;Taylor-Weiner, Amaro;Coughlin, Caroline A;Hess, Julian M;Pedamallu, Chandra S;Livitz, Dimitri;Rosebrock, Daniel;Rosenberg, Mara;Tracy, Adam A;Horn, Heike;van Hummelen, Paul;Feldman, Andrew L;Link, Brian K;Novak, Anne J;Cerhan, James R;Habermann, Thomas M;Siebert, Reiner;Rosenwald, Andreas;Thorner, Aaron R;Meyerson, Matthew L;Golub, Todd R;Beroukhim, Rameen;Wulf, Gerald G;Ott, German;Rodig, Scott J;Monti, Stefano;Neuberg, Donna S;Loeffler, Markus;Pfreundschuh, Michael;Trümper, Lorenz;Getz, Gad;Shipp, Margaret A"
29713086,2018,Nature medicine,Carboplatin in BRCA1/2-mutated and triple-negative breast cancer BRCAness subgroups: the TNT Trial.,"Germline mutations in BRCA1/2 predispose individuals to breast cancer (termed germline-mutated BRCA1/2 breast cancer, gBRCA-BC) by impairing homologous recombination (HR) and causing genomic instability. HR also repairs DNA lesions caused by platinum agents and PARP inhibitors. Triple-negative breast cancers (TNBCs) harbor subpopulations with BRCA1/2 mutations, hypothesized to be especially platinum-sensitive. Cancers in putative 'BRCAness' subgroups-tumors with BRCA1 methylation; low levels of BRCA1 mRNA (BRCA1 mRNA-low); or mutational signatures for HR deficiency and those with basal phenotypes-may also be sensitive to platinum. We assessed the efficacy of carboplatin and another mechanistically distinct therapy, docetaxel, in a phase 3 trial in subjects with unselected advanced TNBC. A prespecified protocol enabled biomarker-treatment interaction analyses in gBRCA-BC and BRCAness subgroups. The primary endpoint was objective response rate (ORR). In the unselected population (376 subjects; 188 carboplatin, 188 docetaxel), carboplatin was not more active than docetaxel (ORR, 31.4% versus 34.0%, respectively; P = 0.66). In contrast, in subjects with gBRCA-BC, carboplatin had double the ORR of docetaxel (68% versus 33%, respectively; biomarker, treatment interaction P = 0.01). Such benefit was not observed for subjects with BRCA1 methylation, BRCA1 mRNA-low tumors or a high score in a Myriad HRD assay. Significant interaction between treatment and the basal-like subtype was driven by high docetaxel response in the nonbasal subgroup. We conclude that patients with advanced TNBC benefit from characterization of BRCA1/2 mutations, but not BRCA1 methylation or Myriad HRD analyses, to inform choices on platinum-based chemotherapy. Additionally, gene expression analysis of basal-like cancers may also influence treatment selection.","Tutt, Andrew;Tovey, Holly;Cheang, Maggie Chon U;Kernaghan, Sarah;Kilburn, Lucy;Gazinska, Patrycja;Owen, Julie;Abraham, Jacinta;Barrett, Sophie;Barrett-Lee, Peter;Brown, Robert;Chan, Stephen;Dowsett, Mitchell;Flanagan, James M;Fox, Lisa;Grigoriadis, Anita;Gutin, Alexander;Harper-Wynne, Catherine;Hatton, Matthew Q;Hoadley, Katherine A;Parikh, Jyoti;Parker, Peter;Perou, Charles M;Roylance, Rebecca;Shah, Vandna;Shaw, Adam;Smith, Ian E;Timms, Kirsten M;Wardley, Andrew M;Wilson, Gregory;Gillett, Cheryl;Lanchbury, Jerry S;Ashworth, Alan;Rahman, Nazneen;Harries, Mark;Ellis, Paul;Pinder, Sarah E;Bliss, Judith M"
29713085,2018,Nature medicine,Determinants of response and resistance to CD19 chimeric antigen receptor (CAR) T cell therapy of chronic lymphocytic leukemia.,Tolerance to self-antigens prevents the elimination of cancer by the immune system,"Fraietta, Joseph A;Lacey, Simon F;Orlando, Elena J;Pruteanu-Malinici, Iulian;Gohil, Mercy;Lundh, Stefan;Boesteanu, Alina C;Wang, Yan;O'Connor, Roddy S;Hwang, Wei-Ting;Pequignot, Edward;Ambrose, David E;Zhang, Changfeng;Wilcox, Nicholas;Bedoya, Felipe;Dorfmeier, Corin;Chen, Fang;Tian, Lifeng;Parakandi, Harit;Gupta, Minnal;Young, Regina M;Johnson, F Brad;Kulikovskaya, Irina;Liu, Li;Xu, Jun;Kassim, Sadik H;Davis, Megan M;Levine, Bruce L;Frey, Noelle V;Siegel, Donald L;Huang, Alexander C;Wherry, E John;Bitter, Hans;Brogdon, Jennifer L;Porter, David L;June, Carl H;Melenhorst, J Joseph"
29686424,2018,Nature medicine,Mechanisms and clinical activity of an EGFR and HER2 exon 20-selective kinase inhibitor in non-small cell lung cancer.,"Although most activating mutations of epidermal growth factor receptor (EGFR)-mutant non-small cell lung cancers (NSCLCs) are sensitive to available EGFR tyrosine kinase inhibitors (TKIs), a subset with alterations in exon 20 of EGFR and HER2 are intrinsically resistant and lack an effective therapy. We used in silico, in vitro, and in vivo testing to model structural alterations induced by exon 20 mutations and to identify effective inhibitors. 3D modeling indicated alterations restricted the size of the drug-binding pocket, limiting the binding of large, rigid inhibitors. We found that poziotinib, owing to its small size and flexibility, can circumvent these steric changes and is a potent inhibitor of the most common EGFR and HER2 exon 20 mutants. Poziotinib demonstrated greater activity than approved EGFR TKIs in vitro and in patient-derived xenograft models of EGFR or HER2 exon 20 mutant NSCLC and in genetically engineered mouse models of NSCLC. In a phase 2 trial, the first 11 patients with NSCLC with EGFR exon 20 mutations receiving poziotinib had a confirmed objective response rate of 64%. These data identify poziotinib as a potent, clinically active inhibitor of EGFR and HER2 exon 20 mutations and illuminate the molecular features of TKIs that may circumvent steric changes induced by these mutations.","Robichaux, Jacqulyne P;Elamin, Yasir Y;Tan, Zhi;Carter, Brett W;Zhang, Shuxing;Liu, Shengwu;Li, Shuai;Chen, Ting;Poteete, Alissa;Estrada-Bernal, Adriana;Le, Anh T;Truini, Anna;Nilsson, Monique B;Sun, Huiying;Roarty, Emily;Goldberg, Sarah B;Brahmer, Julie R;Altan, Mehmet;Lu, Charles;Papadimitrakopoulou, Vassiliki;Politi, Katerina;Doebele, Robert C;Wong, Kwok-Kin;Heymach, John V"
29662203,2018,Nature medicine,Potent antitumor efficacy of anti-GD2 CAR T cells in H3-K27M,Diffuse intrinsic pontine glioma (DIPG) and other diffuse midline gliomas (DMGs) with mutated histone H3 K27M (H3-K27M),"Mount, Christopher W;Majzner, Robbie G;Sundaresh, Shree;Arnold, Evan P;Kadapakkam, Meena;Haile, Samuel;Labanieh, Louai;Hulleman, Esther;Woo, Pamelyn J;Rietberg, Skyler P;Vogel, Hannes;Monje, Michelle;Mackall, Crystal L"
29578538,2018,Nature medicine,Combinatorial inhibition of PTPN12-regulated receptors leads to a broadly effective therapeutic strategy in triple-negative breast cancer.,"Triple-negative breast cancer (TNBC) is an aggressive subtype of breast cancer diagnosed in more than 200,000 women each year and is recalcitrant to targeted therapies. Although TNBCs harbor multiple hyperactive receptor tyrosine kinases (RTKs), RTK inhibitors have been largely ineffective in TNBC patients thus far. We developed a broadly effective therapeutic strategy for TNBC that is based on combined inhibition of receptors that share the negative regulator PTPN12. Previously, we and others identified the tyrosine phosphatase PTPN12 as a tumor suppressor that is frequently inactivated in TNBC. PTPN12 restrains several RTKs, suggesting that PTPN12 deficiency leads to aberrant activation of multiple RTKs and a co-dependency on these receptors. This in turn leads to the therapeutic hypothesis that PTPN12-deficient TNBCs may be responsive to combined RTK inhibition. However, the repertoire of RTKs that are restrained by PTPN12 in human cells has not been systematically explored. By methodically identifying the suite of RTK substrates (MET, PDGFRβ, EGFR, and others) inhibited by PTPN12, we rationalized a combination RTK-inhibitor therapy that induced potent tumor regression across heterogeneous models of TNBC. Orthogonal approaches revealed that PTPN12 was recruited to and inhibited these receptors after ligand stimulation, thereby serving as a feedback mechanism to limit receptor signaling. Cancer-associated mutation of PTPN12 or reduced PTPN12 protein levels diminished this feedback mechanism, leading to aberrant activity of these receptors. Restoring PTPN12 protein levels restrained signaling from RTKs, including PDGFRβ and MET, and impaired TNBC survival. In contrast with single agents, combined inhibitors targeting the PDGFRβ and MET receptors induced the apoptosis in TNBC cells in vitro and in vivo. This therapeutic strategy resulted in tumor regressions in chemo-refractory patient-derived TNBC models. Notably, response correlated with PTPN12 deficiency, suggesting that impaired receptor feedback may establish a combined addiction to these proto-oncogenic receptors. Taken together, our data provide a rationale for combining RTK inhibitors in TNBC and other malignancies that lack receptor-activating mutations.","Nair, Amritha;Chung, Hsiang-Ching;Sun, Tingting;Tyagi, Siddhartha;Dobrolecki, Lacey E;Dominguez-Vidana, Rocio;Kurley, Sarah J;Orellana, Mayra;Renwick, Alexander;Henke, David M;Katsonis, Panagiotis;Schmitt, Earlene;Chan, Doug W;Li, Hui;Mao, Sufeng;Petrovic, Ivana;Creighton, Chad J;Gutierrez, Carolina;Dubrulle, Julien;Stossi, Fabio;Tyner, Jeffrey W;Lichtarge, Olivier;Lin, Charles Y;Zhang, Bing;Scott, Kenneth L;Hilsenbeck, Susan G;Sun, Jinpeng;Yu, Xiao;Osborne, C Kent;Schiff, Rachel;Christensen, James G;Shields, David J;Rimawi, Mothaffar F;Ellis, Matthew J;Shaw, Chad A;Lewis, Michael T;Westbrook, Thomas F"
29529015,2018,Nature medicine,Microenvironmental control of breast cancer subtype elicited through paracrine platelet-derived growth factor-CC signaling.,"Breast tumors of the basal-like, hormone receptor-negative subtype remain an unmet clinical challenge, as there is high rate of recurrence and poor survival in patients following treatment. Coevolution of the malignant mammary epithelium and its underlying stroma instigates cancer-associated fibroblasts (CAFs) to support most, if not all, hallmarks of cancer progression. Here we delineate a previously unappreciated role for CAFs as determinants of the molecular subtype of breast cancer. We identified paracrine crosstalk between cancer cells expressing platelet-derived growth factor (PDGF)-CC and CAFs expressing the cognate receptors in human basal-like mammary carcinomas. Genetic or pharmacological intervention of PDGF-CC activity in mouse models of cancer resulted in conversion of basal-like breast cancers into a hormone receptor-positive state that enhanced sensitivity to endocrine therapy in previously resistant tumors. We conclude that specification of breast cancer to the basal-like subtype is under microenvironmental control and is therapeutically actionable.","Roswall, Pernilla;Bocci, Matteo;Bartoschek, Michael;Li, Hong;Kristiansen, Glen;Jansson, Sara;Lehn, Sophie;Sjölund, Jonas;Reid, Steven;Larsson, Christer;Eriksson, Pontus;Anderberg, Charlotte;Cortez, Eliane;Saal, Lao H;Orsmark-Pietras, Christina;Cordero, Eugenia;Haller, Bengt Kristian;Häkkinen, Jari;Burvenich, Ingrid J G;Lim, Elgene;Orimo, Akira;Höglund, Mattias;Rydén, Lisa;Moch, Holger;Scott, Andrew M;Eriksson, Ulf;Pietras, Kristian"
29505034,2018,Nature medicine,Bone marrow niche trafficking of miR-126 controls the self-renewal of leukemia stem cells in chronic myelogenous leukemia.,"Leukemia stem cells (LSCs) in individuals with chronic myelogenous leukemia (CML) (hereafter referred to as CML LSCs) are responsible for initiating and maintaining clonal hematopoiesis. These cells persist in the bone marrow (BM) despite effective inhibition of BCR-ABL kinase activity by tyrosine kinase inhibitors (TKIs). Here we show that although the microRNA (miRNA) miR-126 supported the quiescence, self-renewal and engraftment capacity of CML LSCs, miR-126 levels were lower in CML LSCs than in long-term hematopoietic stem cells (LT-HSCs) from healthy individuals. Downregulation of miR-126 levels in CML LSCs was due to phosphorylation of Sprouty-related EVH1-domain-containing 1 (SPRED1) by BCR-ABL, which led to inhibition of the RAN-exportin-5-RCC1 complex that mediates miRNA maturation. Endothelial cells (ECs) in the BM supply miR-126 to CML LSCs to support quiescence and leukemia growth, as shown using mouse models of CML in which Mir126a (encoding miR-126) was conditionally knocked out in ECs and/or LSCs. Inhibition of BCR-ABL by TKI treatment caused an undesired increase in endogenous miR-126 levels, which enhanced LSC quiescence and persistence. Mir126a knockout in LSCs and/or ECs, or treatment with a miR-126 inhibitor that targets miR-126 expression in both LSCs and ECs, enhanced the in vivo anti-leukemic effects of TKI treatment and strongly diminished LSC leukemia-initiating capacity, providing a new strategy for the elimination of LSCs in individuals with CML.","Zhang, Bin;Nguyen, Le Xuan Truong;Li, Ling;Zhao, Dandan;Kumar, Bijender;Wu, Herman;Lin, Allen;Pellicano, Francesca;Hopcroft, Lisa;Su, Yu-Lin;Copland, Mhairi;Holyoake, Tessa L;Kuo, Calvin J;Bhatia, Ravi;Snyder, David S;Ali, Haris;Stein, Anthony S;Brewer, Casey;Wang, Huafeng;McDonald, Tinisha;Swiderski, Piotr;Troadec, Estelle;Chen, Ching-Cheng;Dorrance, Adrienne;Pullarkat, Vinod;Yuan, Yate-Ching;Perrotti, Danilo;Carlesso, Nadia;Forman, Stephen J;Kortylewski, Marcin;Kuo, Ya-Huei;Marcucci, Guido"
29505033,2018,Nature medicine,SHP2 inhibition restores sensitivity in ALK-rearranged non-small-cell lung cancer resistant to ALK inhibitors.,"Most anaplastic lymphoma kinase (ALK)-rearranged non-small-cell lung tumors initially respond to small-molecule ALK inhibitors, but drug resistance often develops. Of tumors that develop resistance to highly potent second-generation ALK inhibitors, approximately half harbor resistance mutations in ALK, while the other half have other mechanisms underlying resistance. Members of the latter group often have activation of at least one of several different tyrosine kinases driving resistance. Such tumors are not expected to respond to lorlatinib-a third-generation inhibitor targeting ALK that is able to overcome all clinically identified resistant mutations in ALK-and further therapeutic options are limited. Herein, we deployed a shRNA screen of 1,000 genes in multiple ALK-inhibitor-resistant patient-derived cells (PDCs) to discover those that confer sensitivity to ALK inhibition. This approach identified SHP2, a nonreceptor protein tyrosine phosphatase, as a common targetable resistance node in multiple PDCs. SHP2 provides a parallel survival input downstream of multiple tyrosine kinases that promote resistance to ALK inhibitors. Treatment with SHP099, the recently discovered small-molecule inhibitor of SHP2, in combination with the ALK tyrosine kinase inhibitor (TKI) ceritinib halted the growth of resistant PDCs through preventing compensatory RAS and ERK1 and ERK2 (ERK1/2) reactivation. These findings suggest that combined ALK and SHP2 inhibition may be a promising therapeutic strategy for resistant cancers driven by several different ALK-independent mechanisms underlying resistance.","Dardaei, Leila;Wang, Hui Qin;Singh, Manrose;Fordjour, Paul;Shaw, Katherine X;Yoda, Satoshi;Kerr, Grainne;Yu, Kristine;Liang, Jinsheng;Cao, Yichen;Chen, Yan;Lawrence, Michael S;Langenbucher, Adam;Gainor, Justin F;Friboulet, Luc;Dagogo-Jack, Ibiayi;Myers, David T;Labrot, Emma;Ruddy, David;Parks, Melissa;Lee, Dana;DiCecca, Richard H;Moody, Susan;Hao, Huaixiang;Mohseni, Morvarid;LaMarche, Matthew;Williams, Juliet;Hoffmaster, Keith;Caponigro, Giordano;Shaw, Alice T;Hata, Aaron N;Benes, Cyril H;Li, Fang;Engelman, Jeffrey A"
29505032,2018,Nature medicine,Single-cell developmental classification of B cell precursor acute lymphoblastic leukemia at diagnosis reveals predictors of relapse.,"Insight into the cancer cell populations that are responsible for relapsed disease is needed to improve outcomes. Here we report a single-cell-based study of B cell precursor acute lymphoblastic leukemia at diagnosis that reveals hidden developmentally dependent cell signaling states that are uniquely associated with relapse. By using mass cytometry we simultaneously quantified 35 proteins involved in B cell development in 60 primary diagnostic samples. Each leukemia cell was then matched to its nearest healthy B cell population by a developmental classifier that operated at the single-cell level. Machine learning identified six features of expanded leukemic populations that were sufficient to predict patient relapse at diagnosis. These features implicated the pro-BII subpopulation of B cells with activated mTOR signaling, and the pre-BI subpopulation of B cells with activated and unresponsive pre-B cell receptor signaling, to be associated with relapse. This model, termed 'developmentally dependent predictor of relapse' (DDPR), significantly improves currently established risk stratification methods. DDPR features exist at diagnosis and persist at relapse. By leveraging a data-driven approach, we demonstrate the predictive value of single-cell 'omics' for patient stratification in a translational setting and provide a framework for its application to human cancer.","Good, Zinaida;Sarno, Jolanda;Jager, Astraea;Samusik, Nikolay;Aghaeepour, Nima;Simonds, Erin F;White, Leah;Lacayo, Norman J;Fantl, Wendy J;Fazio, Grazia;Gaipa, Giuseppe;Biondi, Andrea;Tibshirani, Robert;Bendall, Sean C;Nolan, Garry P;Davis, Kara L"
29457796,2018,Nature medicine,"H3B-8800, an orally available small-molecule splicing modulator, induces lethality in spliceosome-mutant cancers.","Genomic analyses of cancer have identified recurrent point mutations in the RNA splicing factor-encoding genes SF3B1, U2AF1, and SRSF2 that confer an alteration of function. Cancer cells bearing these mutations are preferentially dependent on wild-type (WT) spliceosome function, but clinically relevant means to therapeutically target the spliceosome do not currently exist. Here we describe an orally available modulator of the SF3b complex, H3B-8800, which potently and preferentially kills spliceosome-mutant epithelial and hematologic tumor cells. These killing effects of H3B-8800 are due to its direct interaction with the SF3b complex, as evidenced by loss of H3B-8800 activity in drug-resistant cells bearing mutations in genes encoding SF3b components. Although H3B-8800 modulates WT and mutant spliceosome activity, the preferential killing of spliceosome-mutant cells is due to retention of short, GC-rich introns, which are enriched for genes encoding spliceosome components. These data demonstrate the therapeutic potential of splicing modulation in spliceosome-mutant cancers.","Seiler, Michael;Yoshimi, Akihide;Darman, Rachel;Chan, Betty;Keaney, Gregg;Thomas, Michael;Agrawal, Anant A;Caleb, Benjamin;Csibi, Alfredo;Sean, Eckley;Fekkes, Peter;Karr, Craig;Klimek, Virginia;Lai, George;Lee, Linda;Kumar, Pavan;Lee, Stanley Chun-Wei;Liu, Xiang;Mackenzie, Crystal;Meeske, Carol;Mizui, Yoshiharu;Padron, Eric;Park, Eunice;Pazolli, Ermira;Peng, Shouyong;Prajapati, Sudeep;Taylor, Justin;Teng, Teng;Wang, John;Warmuth, Markus;Yao, Huilan;Yu, Lihua;Zhu, Ping;Abdel-Wahab, Omar;Smith, Peter G;Buonamici, Silvia"
29431745,2018,Nature medicine,DKK2 imparts tumor immunity evasion through β-catenin-independent suppression of cytotoxic immune-cell activation.,"Immunotherapy offers new options for cancer treatment, but efficacy varies across cancer types. Colorectal cancers (CRCs) are largely refractory to immune-checkpoint blockade, which suggests the presence of yet uncharacterized immune-suppressive mechanisms. Here we report that the loss of adenomatosis polyposis coli (APC) in intestinal tumor cells or of the tumor suppressor PTEN in melanoma cells upregulates the expression of Dickkopf-related protein 2 (DKK2), which, together with its receptor LRP5, provides an unconventional mechanism for tumor immune evasion. DKK2 secreted by tumor cells acts on cytotoxic lymphocytes, inhibiting STAT5 signaling by impeding STAT5 nuclear localization via LRP5, but independently of LRP6 and the Wnt-β-catenin pathway. Genetic or antibody-mediated ablation of DKK2 activates natural killer (NK) cells and CD8","Xiao, Qian;Wu, Jibo;Wang, Wei-Jia;Chen, Shiyang;Zheng, Yingxia;Yu, Xiaoqing;Meeth, Katrina;Sahraei, Mahnaz;Bothwell, Alfred L M;Chen, Lieping;Bosenberg, Marcus;Chen, Jianfeng;Sexl, Veronika;Sun, Le;Li, Lin;Tang, Wenwen;Wu, Dianqing"
29431743,2018,Nature medicine,Sorafenib promotes graft-versus-leukemia activity in mice and humans through IL-15 production in FLT3-ITD-mutant leukemia cells.,"Individuals with acute myeloid leukemia (AML) harboring an internal tandem duplication (ITD) in the gene encoding Fms-related tyrosine kinase 3 (FLT3) who relapse after allogeneic hematopoietic cell transplantation (allo-HCT) have a 1-year survival rate below 20%. We observed that sorafenib, a multitargeted tyrosine kinase inhibitor, increased IL-15 production by FLT3-ITD","Mathew, Nimitha R;Baumgartner, Francis;Braun, Lukas;O'Sullivan, David;Thomas, Simone;Waterhouse, Miguel;Müller, Tony A;Hanke, Kathrin;Taromi, Sanaz;Apostolova, Petya;Illert, Anna L;Melchinger, Wolfgang;Duquesne, Sandra;Schmitt-Graeff, Annette;Osswald, Lena;Yan, Kai-Li;Weber, Arnim;Tugues, Sonia;Spath, Sabine;Pfeifer, Dietmar;Follo, Marie;Claus, Rainer;Lübbert, Michael;Rummelt, Christoph;Bertz, Hartmut;Wäsch, Ralph;Haag, Johanna;Schmidts, Andrea;Schultheiss, Michael;Bettinger, Dominik;Thimme, Robert;Ullrich, Evelyn;Tanriver, Yakup;Vuong, Giang Lam;Arnold, Renate;Hemmati, Philipp;Wolf, Dominik;Ditschkowski, Markus;Jilg, Cordula;Wilhelm, Konrad;Leiber, Christian;Gerull, Sabine;Halter, Jörg;Lengerke, Claudia;Pabst, Thomas;Schroeder, Thomas;Kobbe, Guido;Rösler, Wolf;Doostkam, Soroush;Meckel, Stephan;Stabla, Kathleen;Metzelder, Stephan K;Halbach, Sebastian;Brummer, Tilman;Hu, Zehan;Dengjel, Joern;Hackanson, Björn;Schmid, Christoph;Holtick, Udo;Scheid, Christof;Spyridonidis, Alexandros;Stölzel, Friedrich;Ordemann, Rainer;Müller, Lutz P;Sicre-de-Fontbrune, Flore;Ihorst, Gabriele;Kuball, Jürgen;Ehlert, Jan E;Feger, Daniel;Wagner, Eva-Maria;Cahn, Jean-Yves;Schnell, Jacqueline;Kuchenbauer, Florian;Bunjes, Donald;Chakraverty, Ronjon;Richardson, Simon;Gill, Saar;Kröger, Nicolaus;Ayuk, Francis;Vago, Luca;Ciceri, Fabio;Müller, Antonia M;Kondo, Takeshi;Teshima, Takanori;Klaeger, Susan;Kuster, Bernhard;Kim, Dennis Dong Hwan;Weisdorf, Daniel;van der Velden, Walter;Dörfel, Daniela;Bethge, Wolfgang;Hilgendorf, Inken;Hochhaus, Andreas;Andrieux, Geoffroy;Börries, Melanie;Busch, Hauke;Magenau, John;Reddy, Pavan;Labopin, Myriam;Antin, Joseph H;Henden, Andrea S;Hill, Geoffrey R;Kennedy, Glen A;Bar, Merav;Sarma, Anita;McLornan, Donal;Mufti, Ghulam;Oran, Betul;Rezvani, Katayoun;Shah, Omid;Negrin, Robert S;Nagler, Arnon;Prinz, Marco;Burchert, Andreas;Neubauer, Andreas;Beelen, Dietrich;Mackensen, Andreas;von Bubnoff, Nikolas;Herr, Wolfgang;Becher, Burkhard;Socié, Gerard;Caligiuri, Michael A;Ruggiero, Eliana;Bonini, Chiara;Häcker, Georg;Duyster, Justus;Finke, Jürgen;Pearce, Erika;Blazar, Bruce R;Zeiser, Robert"
29400712,2018,Nature medicine,Noncanonical hedgehog pathway activation through SRF-MKL1 promotes drug resistance in basal cell carcinomas.,"Hedgehog pathway-dependent cancers can escape Smoothened (SMO) inhibition through mutations in genes encoding canonical hedgehog pathway components; however, around 50% of drug-resistant basal cell carcinomas (BCCs) lack additional variants of these genes. Here we use multidimensional genomics analysis of human and mouse drug-resistant BCCs to identify a noncanonical hedgehog activation pathway driven by the transcription factor serum response factor (SRF). Active SRF along with its coactivator megakaryoblastic leukemia 1 (MKL1) binds DNA near hedgehog target genes and forms a previously unknown protein complex with the hedgehog transcription factor glioma-associated oncogene family zinc finger-1 (GLI1), causing amplification of GLI1 transcriptional activity. We show that cytoskeletal activation through Rho and the formin family member Diaphanous (mDia) is required for SRF-MKL-driven GLI1 activation and for tumor cell viability. Remarkably, nuclear MKL1 staining served as a biomarker in tumors from mice and human subjects to predict tumor responsiveness to MKL inhibitors, highlighting the therapeutic potential of targeting this pathway. Thus, our study illuminates, for the first time, cytoskeletal-activation-driven transcription as a personalized therapeutic target for combatting drug-resistant malignancies.","Whitson, Ramon J;Lee, Alex;Urman, Nicole M;Mirza, Amar;Yao, Catherine Y;Brown, Alexander S;Li, Jiang R;Shankar, Gautam;Fry, Micah A;Atwood, Scott X;Lee, Eunice Y;Hollmig, S Tyler;Aasi, Sumaira Z;Sarin, Kavita Y;Scott, Matthew P;Epstein, Ervin H;Tang, Jean Y;Oro, Anthony E"
29400710,2018,Nature medicine,A novel chimeric antigen receptor containing a JAK-STAT signaling domain mediates superior antitumor effects.,"The adoptive transfer of T cells engineered with a chimeric antigen receptor (CAR) (hereafter referred to as CAR-T cells) specific for the B lymphocyte antigen CD19 has shown impressive clinical responses in patients with refractory B cell malignancies. However, the therapeutic effects of CAR-T cells that target other malignancies have not yet resulted in significant clinical benefit. Although inefficient tumor trafficking and various immunosuppressive mechanisms can impede CAR-T cell effector responses, the signals delivered by the current CAR constructs may still be insufficient to fully activate antitumor T cell functions. Optimal T cell activation and proliferation requires multiple signals, including T cell receptor (TCR) engagement (signal 1), co-stimulation (signal 2) and cytokine engagement (signal 3). However, CAR constructs currently being tested in the clinic contain a CD3z (TCR signaling) domain and co-stimulatory domain(s) but not a domain that transmits signal 3 (refs. 13, 14, 15, 16, 17, 18). Here we have developed a novel CAR construct capable of inducing cytokine signaling after antigen stimulation. This new-generation CD19 CAR encodes a truncated cytoplasmic domain from the interleukin (IL)-2 receptor β-chain (IL-2Rβ) and a STAT3-binding tyrosine-X-X-glutamine (YXXQ) motif, together with the TCR signaling (CD3z) and co-stimulatory (CD28) domains (hereafter referred to as 28-ΔIL2RB-z(YXXQ)). The 28-ΔIL2RB-z(YXXQ) CAR-T cells showed antigen-dependent activation of the JAK kinase and of the STAT3 and STAT5 transcription factors signaling pathways, which promoted their proliferation and prevented terminal differentiation in vitro. The 28-ΔIL2RB-z(YXXQ) CAR-T cells demonstrated superior in vivo persistence and antitumor effects in models of liquid and solid tumors as compared with CAR-T cells expressing a CD28 or 4-1BB co-stimulatory domain alone. Taken together, these results suggest that our new-generation CAR has the potential to demonstrate superior antitumor effects with minimal toxicity in the clinic and that clinical translation of this novel CAR is warranted.","Kagoya, Yuki;Tanaka, Shinya;Guo, Tingxi;Anczurowski, Mark;Wang, Chung-Hsi;Saso, Kayoko;Butler, Marcus O;Minden, Mark D;Hirano, Naoto"
